0,8
0,12
0,12
0,17
0,12
0,17
0,17
0,17
0,12
0,2
0,10
0,17
0,3
0,10
0,2
0,10
0,12
0,12
0,12
0,2
0,17
0,12
0,12
0,17
0,12
0,3
0,12
0,12
0,12
0,17
0,10
0,17
0,3
0,17
0,5
0,17
0,12
0,17
0,12
0,12
0,12
0,17
0,7
0,17
0,12
0,12
0,3
0,17
0,4
0,10
0,17
0,17
0,12
0,2
0,17
0,2
0,12
0,12
0,17
0,2
0,17
0,12
0,2
0,12
0,4
0,17
0,17
0,17
0,2
0,17
0,12
1,17
1,17
1,17
1,12
1,3
1,2
1,9
1,17
1,12
1,2
1,2
1,2
1,12
1,17
1,17
1,10
1,17
1,12
1,17
1,12
1,12
1,17
1,17
1,12
1,17
1,17
1,12
1,17
1,12
1,12
1,17
1,17
1,10
1,17
1,4
1,3
1,3
1,12
1,17
1,2
1,2
1,10
1,3
1,12
1,12
1,12
1,17
1,17
1,2
1,3
1,2
1,17
1,2
1,4
1,12
1,3
1,17
1,17
1,12
1,3
1,17
1,3
1,2
1,12
1,3
1,2
1,3
1,4
1,2
1,12
1,12
1,3
1,14
1,15
1,2
1,4
1,17
1,17
1,12
1,12
1,3
1,10
1,12
1,10
1,12
1,17
1,2
1,17
1,17
1,12
1,17
1,3
1,12
1,17
1,17
1,17
1,2
1,17
1,2
1,12
1,17
1,12
1,12
1,17
1,7
1,2
1,2
1,3
1,12
1,12
1,12
1,3
1,12
1,17
1,12
1,17
1,12
1,17
1,3
1,17
1,10
1,2
1,17
1,2
1,3
1,2
1,0
1,3
1,3
1,3
1,17
1,10
1,17
1,10
1,17
1,3
1,17
1,12
1,17
1,2
1,17
1,2
1,17
1,17
1,17
1,12
1,2
1,17
1,17
1,17
1,10
1,2
1,12
1,12
1,12
1,12
1,2
1,17
1,12
1,12
1,17
1,3
1,3
1,12
1,12
1,2
1,12
1,17
1,12
1,11
1,12
1,3
1,17
1,3
1,12
1,17
1,12
1,2
1,12
1,17
1,17
1,12
1,10
1,0
1,17
1,17
1,3
1,2
2,17
2,17
2,17
2,17
2,12
2,12
2,12
2,12
2,2
2,10
2,17
2,17
2,12
2,12
2,17
2,4
2,17
2,17
2,17
2,2
2,12
2,17
2,12
2,12
2,17
2,12
2,12
2,12
2,2
2,12
2,3
2,17
2,12
2,17
2,3
2,17
2,3
2,17
2,10
2,17
2,17
2,17
2,12
2,2
2,12
2,3
2,17
2,12
2,12
2,17
2,12
2,17
2,4
2,12
2,17
2,12
2,3
2,12
2,2
2,17
2,17
2,12
2,12
2,12
2,17
2,12
2,17
2,2
2,12
2,2
2,12
2,3
2,12
2,12
2,12
2,12
2,12
2,2
2,12
2,3
2,8
2,12
2,17
2,2
2,17
2,12
2,17
2,12
2,12
2,2
2,17
2,17
2,17
2,17
2,12
2,17
2,17
2,17
2,17
2,2
2,17
2,3
2,12
2,12
2,17
2,12
2,12
2,17
2,17
2,10
2,10
2,10
2,17
2,3
2,12
2,10
2,17
2,12
2,17
2,17
2,12
2,10
2,2
2,17
2,17
2,17
2,12
2,3
2,12
2,12
2,17
2,3
2,17
2,3
2,2
2,17
2,12
2,17
2,12
2,17
2,17
2,12
2,12
2,17
2,17
2,2
2,17
2,12
2,3
2,3
2,12
2,12
2,17
2,12
2,17
2,17
2,17
2,12
2,12
2,12
2,4
2,17
2,17
2,17
2,17
2,17
2,11
2,2
2,17
2,17
2,12
2,17
2,17
2,17
2,17
2,17
2,12
2,12
2,12
2,17
2,12
2,12
2,10
2,17
2,12
2,12
2,4
2,17
2,12
2,12
2,12
2,2
2,17
2,12
2,17
2,10
2,17
2,17
2,17
2,12
2,17
2,17
2,17
2,12
2,3
2,12
2,17
2,17
2,12
2,12
2,12
2,12
2,12
2,12
2,12
2,17
2,17
2,12
2,17
2,17
2,12
2,2
2,12
2,3
2,3
2,2
2,12
2,3
2,12
2,10
2,17
2,2
2,12
2,10
2,10
2,17
2,3
2,17
2,17
2,12
2,17
2,4
2,12
2,17
2,2
2,12
2,12
2,2
2,17
2,12
2,17
2,12
2,17
2,10
2,17
2,12
2,12
2,2
2,17
2,2
2,3
2,12
2,17
2,17
2,12
2,12
2,12
2,4
2,12
2,12
2,3
2,12
2,17
2,3
2,12
2,12
2,10
2,2
2,12
2,17
2,3
2,3
2,3
2,12
2,3
2,17
2,17
2,17
2,2
2,2
2,17
2,17
2,12
2,2
2,17
2,17
2,17
2,17
2,17
2,12
2,12
2,12
2,17
2,12
2,12
2,17
2,17
2,2
2,2
2,2
2,12
2,12
2,17
2,12
2,12
2,17
2,12
2,3
2,3
2,17
2,17
2,12
2,17
2,12
2,12
2,12
2,17
2,17
2,12
2,12
2,12
2,10
2,17
2,17
2,3
2,12
2,17
2,17
2,12
2,17
2,12
2,3
2,12
2,17
2,17
2,9
2,3
2,10
2,17
2,12
2,17
2,12
2,17
2,12
2,12
2,12
2,3
2,17
2,12
2,2
2,12
2,17
2,17
2,17
2,2
2,17
2,17
2,3
2,3
2,12
2,17
2,3
2,12
2,12
2,3
2,17
2,12
2,4
2,10
2,17
2,12
2,12
2,17
2,12
2,12
2,10
2,12
2,17
2,3
2,17
2,12
2,2
2,3
2,12
2,17
2,12
2,12
2,17
2,2
2,17
2,17
2,17
2,17
2,3
2,12
2,17
2,12
2,10
2,17
2,17
2,12
2,12
2,3
2,12
2,17
2,17
2,12
2,3
2,4
2,2
2,17
2,2
2,17
2,17
2,12
2,2
2,12
2,17
2,2
2,17
2,10
2,2
2,3
2,17
2,3
2,12
2,12
2,17
2,17
2,12
2,17
2,17
2,2
2,17
2,2
2,17
2,4
2,12
2,12
2,12
2,17
2,2
2,17
2,17
2,12
2,12
2,17
2,10
2,12
2,17
2,17
2,17
2,17
2,12
2,12
2,10
2,17
2,12
2,12
2,12
2,17
2,3
2,12
2,17
2,17
2,12
2,2
2,12
2,17
2,17
2,10
2,17
2,12
2,3
2,2
2,17
2,17
2,17
2,2
2,17
2,3
2,3
2,11
2,12
2,9
2,17
2,17
2,17
2,3
2,12
2,3
2,12
2,17
2,12
2,10
2,12
2,17
2,2
2,17
2,3
2,10
2,17
2,17
2,17
2,17
2,12
2,17
2,12
2,12
2,17
2,3
2,11
2,12
2,17
2,12
2,3
2,17
2,12
2,17
2,2
2,11
2,8
2,12
2,12
2,12
2,2
2,17
2,17
2,2
2,17
2,12
2,3
2,17
2,17
3,12
3,3
3,17
3,12
3,12
3,3
3,12
3,2
3,12
3,17
3,17
3,17
3,3
3,3
3,17
3,3
3,17
3,10
3,12
3,17
3,12
3,17
3,12
3,17
3,17
3,17
3,12
3,17
3,17
3,17
3,17
3,12
3,3
3,17
3,17
3,4
3,12
3,12
3,12
3,17
3,17
3,12
3,17
3,17
3,17
3,2
3,3
3,2
3,3
3,12
3,17
3,10
3,3
3,12
3,12
3,12
3,17
3,12
3,12
3,3
3,17
3,3
3,12
3,17
3,12
3,3
3,12
3,17
3,17
3,7
3,17
3,12
3,12
3,17
3,17
3,12
3,17
3,12
3,12
3,17
3,12
3,17
3,2
3,3
3,17
3,12
3,17
3,12
3,17
3,17
3,3
3,17
3,17
3,12
3,12
3,12
3,12
3,1
3,12
3,12
3,17
3,12
3,17
3,12
3,3
3,17
3,2
3,17
3,12
3,17
3,12
3,3
3,17
3,17
3,4
3,12
3,12
3,12
3,12
3,12
3,12
3,12
3,10
3,12
3,3
3,17
3,17
3,17
3,17
3,3
3,3
3,17
3,3
3,12
3,17
3,17
3,12
3,12
3,12
3,9
3,10
3,12
3,17
3,4
3,17
3,12
3,17
3,12
3,17
3,12
3,3
3,17
3,12
3,17
3,12
3,12
3,2
3,12
3,17
3,17
3,17
3,12
3,17
3,17
3,3
3,17
3,10
3,10
3,12
3,12
3,12
3,4
3,17
3,12
3,3
3,12
3,12
3,12
3,17
3,12
3,12
3,2
3,17
3,3
3,12
3,2
3,12
3,12
3,12
3,2
3,12
3,2
3,12
3,17
3,17
3,3
3,2
3,17
3,4
3,17
3,17
3,12
3,3
3,12
3,3
3,2
3,12
3,17
3,12
3,12
3,17
3,17
3,12
3,12
3,12
3,17
3,3
3,12
3,12
3,17
3,17
3,4
3,12
3,12
3,17
3,3
3,12
3,17
3,3
3,4
3,17
3,12
3,17
3,3
3,2
3,17
3,2
3,17
3,17
3,2
3,12
3,17
3,2
3,17
3,17
3,4
3,17
3,17
3,3
3,12
3,17
3,8
3,17
3,12
3,12
3,12
3,12
3,3
3,17
3,17
3,17
3,17
3,17
3,17
3,10
3,17
3,3
3,2
3,12
3,17
3,2
3,17
3,12
3,3
3,3
3,10
3,12
3,2
3,12
3,17
3,17
3,12
3,17
3,17
3,17
3,17
3,17
3,17
3,12
3,2
3,2
3,12
3,17
3,12
3,12
3,8
3,3
3,3
3,12
3,17
3,12
3,12
3,11
3,12
3,17
3,10
3,17
3,17
3,12
3,4
3,2
3,2
3,17
3,17
3,17
3,17
3,12
3,17
3,17
3,12
3,4
3,10
3,2
3,12
3,3
3,17
3,7
3,12
3,3
3,12
3,2
3,12
3,12
3,12
3,12
3,17
3,3
3,2
3,17
3,4
3,17
3,12
3,3
3,12
3,2
3,12
3,17
3,3
3,2
3,12
3,12
3,12
3,17
3,12
3,12
3,12
3,12
3,12
3,10
3,12
3,12
3,12
3,12
3,2
3,12
3,12
3,17
3,17
3,17
3,3
3,12
3,12
3,17
3,12
3,17
3,3
3,12
3,12
3,3
3,3
3,17
3,3
3,17
3,12
3,17
3,17
3,12
3,12
3,12
3,12
3,12
3,12
3,3
3,3
3,17
3,17
3,12
3,12
3,17
3,2
3,12
3,17
3,3
3,12
3,17
3,8
3,12
3,17
3,17
3,12
3,4
3,12
3,12
3,12
3,3
3,17
3,10
3,12
3,17
3,12
3,17
3,17
3,11
3,17
3,12
3,17
3,12
3,2
3,17
3,2
3,17
3,17
3,3
3,12
3,3
3,12
3,12
3,12
3,17
3,12
3,12
3,17
3,17
3,17
3,12
3,10
3,12
3,17
3,12
3,17
3,2
3,12
3,10
3,12
3,12
3,2
3,3
3,3
3,12
3,2
3,10
3,2
3,17
3,3
3,4
3,12
3,17
3,17
3,10
3,3
3,10
3,17
3,12
3,17
3,17
3,12
3,12
3,3
3,12
3,12
3,3
3,12
3,3
3,12
3,17
3,17
3,12
3,17
3,17
3,3
3,12
3,17
3,12
3,2
3,12
3,3
3,17
3,12
3,3
3,17
3,3
3,17
3,12
3,11
3,17
3,17
3,17
3,12
3,12
3,12
3,12
3,12
3,17
3,12
3,3
3,17
3,17
3,17
3,17
3,17
3,17
3,12
3,10
3,3
3,12
3,17
3,12
3,12
3,17
3,12
3,17
3,17
3,12
3,12
3,17
3,12
3,17
3,12
3,3
3,12
3,17
3,3
3,3
3,12
3,3
3,12
3,12
3,17
3,12
3,12
3,12
3,4
3,17
3,17
3,4
3,17
3,17
3,12
3,17
3,17
3,12
3,10
3,17
3,17
3,12
3,13
3,17
3,2
3,12
3,12
3,17
3,12
3,17
3,2
3,17
3,17
3,17
3,3
3,12
3,17
3,3
3,2
3,17
3,17
3,3
3,12
3,12
3,3
3,3
3,17
3,2
3,17
3,3
3,17
3,12
3,17
3,12
3,12
3,4
3,2
3,2
3,17
3,3
3,12
3,12
3,17
3,3
3,17
3,12
3,12
3,12
4,12
4,3
4,17
4,17
4,17
4,12
4,12
4,17
4,12
4,3
4,17
4,10
4,2
4,12
4,12
4,17
4,3
4,12
4,3
4,3
4,3
4,17
4,17
4,17
4,12
4,3
4,12
4,2
4,12
4,17
4,12
4,2
4,17
4,2
4,12
4,12
4,17
4,17
4,17
4,17
4,3
4,17
4,17
4,12
4,12
4,12
4,12
4,17
4,4
4,2
4,12
4,3
4,12
4,12
4,17
4,17
4,17
4,12
4,12
4,3
4,11
4,17
4,17
4,12
