17,11
17,17
17,2
17,3
17,0
17,17
17,4
17,4
17,9
17,9
17,9
17,10
17,2
17,4
17,9
17,2
17,12
17,2
17,6
17,11
17,4
17,10
17,3
17,16
17,11
17,12
17,3
17,1
17,3
17,15
17,10
17,7
17,13
17,3
17,3
17,9
17,11
17,2
17,1
17,10
17,4
17,7
17,2
17,3
17,7
17,3
17,4
17,3
17,3
17,12
17,11
17,12
17,13
17,14
17,3
17,1
17,17
17,3
17,11
17,12
17,4
17,6
17,8
17,7
17,6
17,3
17,3
17,11
17,4
17,2
17,4
17,3
17,3
17,12
17,12
17,12
17,1
17,12
17,10
17,17
17,4
17,10
17,2
17,13
17,4
17,13
17,1
17,1
17,11
17,4
17,12
17,10
17,2
17,3
17,11
17,3
17,8
17,12
17,4
17,12
17,12
17,2
17,0
17,12
17,3
17,1
17,9
17,11
17,2
17,4
17,3
17,3
17,10
17,3
17,2
17,6
17,5
17,2
17,4
17,8
17,10
17,15
17,16
17,3
17,2
17,13
17,7
17,4
17,4
17,11
17,1
17,7
17,2
17,3
17,12
17,4
17,3
17,11
17,8
17,9
17,2
17,10
17,5
17,10
17,13
17,3
17,8
17,7
17,12
17,13
17,4
17,11
17,2
17,11
17,11
17,10
17,3
17,15
17,12
17,12
17,17
17,12
17,11
17,12
17,2
17,17
17,2
17,8
17,4
17,1
17,12
17,12
17,2
17,12
17,5
17,3
17,3
17,7
17,1
17,5
17,10
17,1
17,2
17,17
17,2
17,9
17,12
17,9
17,12
17,14
17,3
17,9
17,2
17,17
17,2
17,5
17,11
17,2
17,12
17,1
17,4
17,8
17,12
17,3
17,9
17,12
17,12
17,6
17,8
17,3
17,1
17,12
17,8
17,9
17,2
17,12
17,2
17,2
17,9
17,11
17,10
17,4
17,17
17,10
17,3
17,13
17,4
17,12
17,10
17,10
17,12
17,0
17,4
17,8
17,10
17,3
17,8
17,7
17,17
17,17
17,12
17,9
17,17
17,12
17,13
17,8
17,3
17,10
17,10
17,11
17,4
17,3
17,14
17,12
17,2
17,15
17,11
17,1
17,12
17,8
17,15
17,5
17,9
17,12
17,3
17,9
17,10
17,15
17,12
17,1
17,12
17,10
17,17
17,1
17,9
17,14
17,2
17,4
17,9
17,3
17,12
17,10
17,2
17,17
17,12
17,11
17,2
17,3
17,8
17,2
17,10
17,3
17,11
17,13
17,5
17,12
17,4
17,4
17,2
17,12
17,2
17,2
17,8
17,7
17,7
17,4
17,4
17,15
17,2
17,10
17,1
17,15
17,2
17,1
17,4
17,2
17,1
17,17
17,13
17,4
17,11
17,15
17,11
17,12
17,2
17,4
17,8
17,13
17,12
17,3
17,12
17,11
17,2
17,10
17,3
17,7
17,17
17,10
17,5
17,17
17,2
17,3
17,4
17,3
17,12
17,12
17,10
17,10
17,4
17,2
17,17
17,5
17,10
17,16
17,16
17,2
17,8
17,12
17,3
17,12
17,12
17,13
17,8
17,3
17,2
17,12
17,9
17,11
17,4
17,4
17,12
17,12
17,3
17,3
17,14
17,3
17,12
17,3
17,2
17,8
17,10
17,12
17,4
17,2
17,4
17,12
17,16
17,12
17,2
17,13
17,9
17,12
17,10
17,2
17,12
17,1
17,8
17,3
17,4
17,4
17,4
17,4
17,3
17,2
17,1
17,17
17,11
17,16
17,2
17,10
17,2
17,2
17,10
17,8
17,8
17,17
17,12
17,12
17,3
17,4
17,2
17,11
17,12
17,4
17,3
17,4
17,8
17,4
17,4
17,12
17,9
17,3
17,11
17,1
17,12
17,9
17,9
17,13
17,8
17,12
17,3
17,4
17,12
17,10
17,0
17,3
17,12
17,12
17,12
17,12
17,4
17,11
17,1
17,4
17,10
17,17
17,3
17,4
17,0
17,4
17,4
17,4
17,2
17,10
17,2
17,3
17,7
17,10
17,1
17,9
17,0
17,10
17,5
17,8
17,8
17,9
17,9
17,2
17,12
17,4
17,3
17,12
17,2
17,14
17,13
17,8
17,16
17,2
17,9
17,10
17,17
17,12
17,3
17,10
17,2
17,10
17,2
17,10
17,12
17,4
17,13
17,17
17,11
17,12
17,17
17,1
17,7
17,3
17,3
17,11
17,3
17,17
17,15
17,3
17,6
17,8
17,9
17,2
17,17
17,13
17,12
17,10
17,3
17,4
17,3
17,3
17,4
17,3
17,7
17,9
17,4
17,4
17,8
17,11
17,2
17,2
17,6
17,13
17,2
17,7
17,17
17,3
17,11
17,2
17,17
17,3
17,2
17,7
17,4
17,4
17,3
17,12
17,6
17,5
17,2
17,8
17,3
17,17
17,3
17,4
17,3
17,8
17,4
17,2
17,10
17,3
17,10
17,11
17,2
17,8
17,2
17,3
17,3
17,1
17,9
17,17
17,11
17,15
17,3
17,2
17,3
17,3
17,1
17,12
17,10
17,9
17,12
17,3
17,3
17,3
17,8
17,9
17,3
17,12
17,1
17,14
17,4
17,12
17,7
17,8
17,15
17,6
17,8
17,3
17,12
17,12
17,8
17,3
17,3
17,10
17,3
17,12
17,2
17,8
17,3
17,2
17,2
17,12
17,11
17,4
17,9
17,4
17,17
17,7
17,13
17,8
17,1
17,2
17,12
17,9
17,4
17,10
17,16
17,17
17,8
17,14
17,8
17,0
17,6
17,17
17,2
17,13
17,7
17,4
17,12
17,3
17,5
17,12
17,10
17,11
17,12
17,2
17,3
17,12
17,14
17,10
17,2
17,16
17,4
17,4
17,3
17,2
17,17
17,8
17,9
17,10
17,13
17,10
17,16
17,3
17,4
17,8
17,12
17,2
17,10
17,2
17,3
17,6
17,7
17,10
17,0
17,7
17,7
17,3
17,8
17,10
17,12
17,2
17,4
17,11
17,6
17,12
17,12
17,8
17,2
17,3
17,2
17,4
17,3
17,11
17,3
17,3
17,8
17,3
17,0
17,12
17,2
0,17
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,17
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,17
0,0
0,0
0,0
0,0
0,12
0,0
0,7
0,17
0,0
0,15
0,0
0,0
0,0
0,6
0,0
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,11
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,17
0,0
0,0
0,0
0,11
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,17
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,17
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
